CALLER, CALLEE, CALLTYPE
pcbddcsetdiscretegradient_,PCBDDCSetDiscreteGradient, DIRECT
pcbddcsetdivergencemat_,PCBDDCSetDivergenceMat, DIRECT
pcbddcsetchangeofbasismat_,PCBDDCSetChangeOfBasisMat, DIRECT
pcbddcsetprimalverticesis_,PCBDDCSetPrimalVerticesIS, DIRECT
pcbddcgetprimalverticesis_,PCBDDCGetPrimalVerticesIS, DIRECT
pcbddcsetprimalverticeslocalis_,PCBDDCSetPrimalVerticesLocalIS, DIRECT
pcbddcgetprimalverticeslocalis_,PCBDDCGetPrimalVerticesLocalIS, DIRECT
pcbddcsetcoarseningratio_,PCBDDCSetCoarseningRatio, DIRECT
pcbddcsetlevels_,PCBDDCSetLevels, DIRECT
pcbddcsetdirichletboundaries_,PCBDDCSetDirichletBoundaries, DIRECT
pcbddcsetdirichletboundarieslocal_,PCBDDCSetDirichletBoundariesLocal, DIRECT
pcbddcsetneumannboundaries_,PCBDDCSetNeumannBoundaries, DIRECT
pcbddcsetneumannboundarieslocal_,PCBDDCSetNeumannBoundariesLocal, DIRECT
pcbddcgetdirichletboundaries_,PCBDDCGetDirichletBoundaries, DIRECT
pcbddcgetdirichletboundarieslocal_,PCBDDCGetDirichletBoundariesLocal, DIRECT
pcbddcgetneumannboundaries_,PCBDDCGetNeumannBoundaries, DIRECT
pcbddcgetneumannboundarieslocal_,PCBDDCGetNeumannBoundariesLocal, DIRECT
pcbddcsetlocaladjacencygraph_,PCBDDCSetLocalAdjacencyGraph, DIRECT
pcbddcsetdofssplittinglocal_,PCBDDCSetDofsSplittingLocal, DIRECT
pcbddcsetdofssplitting_,PCBDDCSetDofsSplitting, DIRECT
pcbddcmatfetidpgetrhs_,PCBDDCMatFETIDPGetRHS, DIRECT
pcbddcmatfetidpgetsolution_,PCBDDCMatFETIDPGetSolution, DIRECT
